user_id,age,status,amount
1224,23,active,5867.75
1225,52,active,4673.53
1226,69,active,5172.5599999999995
1227,27,active,4493.82
1228,69,active,5778.04
1229,22,active,3919.59
1230,60,active,2280.92
1231,36,active,3991.89
1232,60,active,4072.79
1233,34,active,2601.69
1234,40,active,4244.44
1235,70,active,3986.84
1236,50,active,4503.65
1237,60,active,3942.48
1238,25,active,5469.37
1239,22,active,5024.68
1240,35,active,3378.74
1241,29,active,5581.53
1242,35,active,3523.64
1243,40,active,3944.59
1244,57,active,6269.67
1245,51,active,6518.7
1246,71,active,4278.79
1247,76,active,5580.89
1248,32,active,6660.07
1249,65,active,3541.25
1250,75,active,4690.85
1251,30,active,6232.51
1252,44,active,5397.88
1253,64,active,6100.85
1254,31,active,7255.36
1255,69,active,4015.47
1256,57,active,2911.79
1257,20,active,6546.1
1258,20,active,7863.36
1259,29,active,5184.97
1260,24,active,4105.77
1261,39,active,4736.63
1262,36,active,3625.9300000000003
1263,37,active,6386.75
1264,65,active,3046.51
1265,52,active,6719.639999999999
1266,36,active,3103.31
1267,24,active,4063.38
1268,41,active,3046.36
1269,27,active,3065.81
1270,55,active,3711.89
1271,23,active,4592.79
1272,34,active,4081.7200000000003
1273,20,active,4463.69
1274,51,active,5514.11
1275,52,active,3585.71
1276,68,active,9045.6
1277,48,active,2482.0
1278,28,active,7719.33
1279,62,active,6179.95
1280,41,active,4945.47
1281,50,active,5111.17
1282,21,active,3674.53
1283,36,active,4103.08
1284,51,active,5364.63
1285,40,active,5281.16
1286,64,active,5096.21
1287,23,active,4082.08
1288,75,active,6043.32
1289,52,active,3419.7
1290,34,active,4224.7
1291,60,active,4269.06
1292,68,active,5204.13
1293,73,active,4862.83
1294,56,active,5733.67
1295,43,active,4997.75
1296,71,active,4661.6
1297,68,active,5467.82
1298,46,active,7233.81
1299,56,active,3951.2400000000002
1300,70,active,4392.16
1301,39,active,4867.51
1302,54,active,5686.28
1303,56,active,4360.12
1304,36,active,5334.64
1305,39,active,4774.7300000000005
1306,63,active,1222.95
1307,45,active,4928.9
1308,63,active,3328.71
1309,68,active,3784.19
1310,47,active,4166.1900000000005
1311,54,active,3505.69
1312,21,active,3633.66
1313,33,active,3424.21
1314,52,active,6951.2
1315,36,active,3402.0
1316,55,active,5512.78
1317,50,active,5627.06
1318,73,active,6370.9800000000005
1319,43,active,5031.11
1320,73,active,6359.2300000000005
1321,25,active,2975.89
1322,64,active,4852.14
1323,30,active,4356.27
1324,58,active,4279.67
1325,35,active,4239.87
1326,43,active,4087.9700000000003
1327,49,active,6536.37
1328,65,active,6172.4
1329,44,active,4601.9
1330,44,active,3837.59
1331,45,active,3486.96
1332,56,active,3308.45
1333,33,active,4446.07
1334,55,active,2693.69
1335,57,active,3064.51
1336,76,active,2815.54
1337,49,active,3290.8
1338,36,active,7458.02
1339,19,active,4808.1
1340,22,active,6492.9
1341,23,active,2286.89
1342,52,active,5273.25
1343,38,active,5471.76
1344,64,active,4955.35
1345,60,active,4483.46
1346,33,active,2673.6
1347,25,active,5902.37
1348,38,active,7822.16
1349,51,active,4735.8099999999995
1350,74,active,4833.5
1351,55,active,4022.04
1352,58,active,4336.26
1353,69,active,5565.89
1354,32,active,6440.95
1355,48,active,6670.1
1356,36,active,4536.5
1357,35,active,2608.43
1358,19,active,3789.26
1359,57,active,5240.43
1360,48,active,6669.49
1361,64,active,4482.37
1362,56,active,9060.94
1363,30,active,3493.95
1364,55,active,5531.48
1365,61,active,4329.94
1366,31,active,7620.349999999999
1367,74,active,3876.93
1368,28,active,3233.59
1369,63,active,4415.45
1370,36,active,5032.36
1371,75,active,4618.88
1372,69,active,5765.14
1373,35,active,3846.0299999999997
1374,19,active,6326.18
1375,49,active,7797.66
1376,42,active,4722.320000000001
1377,44,active,6032.72
1378,55,active,4531.76
1379,63,active,6326.86
1380,63,active,5782.03
1381,24,active,4174.84
1382,56,active,2868.7799999999997
1383,62,active,3304.7
1384,40,active,3740.24
1385,39,active,6231.26
1386,38,active,5460.44
1387,68,active,5382.28
1388,69,active,5030.04
1389,27,active,2913.67
1390,31,active,5046.8
1391,56,active,3499.31
1392,68,active,3284.22
1393,21,active,6017.62
1394,67,active,5602.36
1395,48,active,5861.38
1396,45,active,4459.79
1397,46,active,5120.83
1398,70,active,2323.35
1399,66,active,6775.25
1400,66,active,4027.05
1401,75,active,6800.48
1402,34,active,6544.01
1403,22,active,4105.05
1404,66,active,2869.66
1405,50,active,3713.35
1406,28,active,5535.8
1407,37,active,5540.04
1408,37,active,5469.47
1409,33,active,5818.53
1410,28,active,5614.1900000000005
1411,47,active,5511.05
1412,68,active,3450.04
1413,45,active,5317.92
1414,56,active,6101.62
1415,41,active,6983.18
1416,68,active,5502.18
1417,32,active,3257.33
1418,43,active,4581.95
1419,38,active,4520.65
1420,39,active,5311.57
1421,27,active,6614.52
1422,55,active,3435.18
1423,51,active,3739.79
1424,44,active,3693.6
1425,60,active,4289.4
1426,42,active,2740.76
1427,48,active,2580.34
1428,35,active,4593.49
1429,23,active,3175.41
1430,44,active,3828.37
1431,23,active,3086.22
1432,49,active,4724.91
1433,71,active,4764.01
1434,44,active,4688.87
1435,29,active,6513.31
1436,37,active,6281.35
1437,68,active,7267.22
1438,58,active,4737.1
1439,42,active,7186.58
1440,57,active,3134.77
1441,29,active,2695.35
1442,39,active,4884.25
1443,35,active,4586.81
1444,62,active,2884.88
1445,66,active,4544.84
1446,26,active,6018.35
1447,43,active,6345.74
1448,20,active,4129.08
1449,54,active,5934.58
1450,54,active,4605.4400000000005
1451,42,active,5640.67
1452,28,active,3728.95
1453,61,active,7589.29
1454,23,active,4763.87
1455,42,active,6148.01
1456,59,active,6523.08
1457,52,active,4468.41
1458,51,active,3750.81
1459,46,active,5047.36
1460,52,active,8006.7
1461,30,active,3275.05
1462,27,active,5421.11
1463,36,active,5858.22
1464,24,active,4207.25
1465,55,active,5857.11
1466,48,active,3401.6
1467,38,active,4065.51
1468,33,active,4223.55
1469,44,active,4933.1
1470,58,active,4797.33
1471,35,active,3941.63
1472,71,active,4091.85
1473,69,active,3628.91
1474,52,active,5693.88
1475,47,active,3200.82
1476,21,active,7347.97
1477,40,active,4942.88
1478,40,active,4114.65
1479,56,active,6237.71
1480,24,active,3046.84
1481,30,active,6232.33
1482,25,active,4250.65
1483,24,active,6774.54
1484,21,active,5230.92
1485,26,active,5256.5
1486,46,active,4253.84
1487,27,active,3454.78
1488,21,active,5710.58
1489,49,active,7202.35
1490,36,active,3587.75
1491,71,active,2631.66
1492,41,active,3415.76
1493,52,active,4643.14
1494,52,active,5428.73
1495,65,active,4808.72
1496,71,active,4411.22
1497,21,active,4439.88
1498,73,active,3742.78
1499,19,active,5683.53
1500,54,active,5045.63
1501,53,active,4560.18
1502,29,active,5366.65
1503,73,active,3792.89
1504,37,active,5697.29
1505,29,active,2017.38
1506,43,active,4770.65
1507,35,active,4505.16
1508,49,active,3638.83
1509,57,active,2971.02
1510,25,active,6558.24
1511,50,active,4224.81
1512,24,active,5417.28
1513,41,active,4641.35
1514,32,active,4223.25
1515,40,active,5830.45
1516,22,active,5151.37
1517,33,active,6476.79
1518,22,active,5120.14
1519,52,active,4286.03
1520,68,active,5973.04
1521,48,active,3614.55
1522,33,active,7480.57
1523,53,active,5526.86
1524,29,active,4838.65
1525,36,active,5192.18
1526,44,active,4079.24
1527,75,active,3915.46
1528,32,active,2099.64
1529,72,active,5985.44
1530,54,active,5785.52
1531,27,active,4496.18
1532,33,active,4328.5
1533,59,active,3903.75
1534,39,active,3479.25
1535,61,active,4757.62
1536,30,active,3446.1099999999997
1537,29,active,5570.35
1538,26,active,4009.41
1539,22,active,4361.89
1540,59,active,7326.76
1541,38,active,5133.26
1542,22,active,5480.47
1543,35,active,5662.62
1544,32,active,5757.14
1545,27,active,5471.69
1546,44,active,3723.34
1547,42,active,3304.0299999999997
1548,64,active,3187.8599999999997
1549,32,active,2951.11
1550,59,active,3509.85
1551,30,active,3834.91
1552,68,active,6842.89
1553,56,active,3728.64
1554,66,active,4556.4
1555,38,active,4027.17
1556,20,active,5459.27
1557,40,active,5594.05
1558,42,active,5306.96
1559,75,active,3962.59
1560,26,active,6023.95
1561,33,active,5283.22
1562,58,active,3983.86
1563,50,active,5272.5
1564,56,active,3389.34
1565,45,active,4562.64
1566,72,active,2049.05
1567,54,active,7526.59
1568,24,active,4634.67
1569,74,active,2975.7400000000002
1570,51,active,5423.41
1571,74,active,4236.11
1572,60,active,7710.26
1573,67,active,3128.92
1574,26,active,3275.73
1575,46,active,4461.74
1576,50,active,3491.9700000000003
1577,69,active,3335.84
1578,41,active,4020.72
1579,21,active,4136.86
1580,27,active,4616.6
1581,75,active,3160.88
1582,61,active,4310.67
1583,66,active,3743.9
1584,24,active,3973.01
1585,41,active,3752.49
1586,42,active,4537.29
1587,37,active,4866.19
1588,52,active,4929.48
1589,74,active,5541.49
1590,23,active,3429.96
1591,44,active,3012.37
1592,76,active,7196.92
1593,24,active,3488.54
1594,52,active,3852.71
1595,41,active,5676.86
1596,50,active,2287.87
1597,46,active,5770.72
1598,21,active,4854.6900000000005
1599,36,active,6559.28
1600,38,active,3180.68
1601,30,active,5906.57
1602,69,active,6652.12
1603,20,active,5123.9
1604,29,active,6243.43
1605,63,active,4672.15
1606,20,active,3576.94
1607,61,active,5462.47
1608,36,active,4469.38
1609,51,active,1895.72
1610,50,active,4623.55
1611,26,active,3433.7599999999998
1612,71,active,7292.3099999999995
1613,48,active,7501.85
1614,64,active,3217.79
1615,21,active,4300.7
1616,41,active,2315.93
1617,49,active,6190.23
1618,67,active,4963.51
1619,69,active,5727.48
1620,68,active,3752.0
1621,31,active,5742.3
1622,45,active,7580.71
1623,56,active,3277.7
1624,37,active,3436.73
1625,61,active,5214.63
1626,30,active,5045.89
1627,54,active,4696.31
1628,27,active,3630.79
1629,23,active,6985.17
1630,35,active,2213.19
1631,69,active,4020.74
1632,33,active,6774.11
1633,52,active,5591.82
1634,72,active,5868.21
1635,21,active,3034.11
1636,54,active,4239.02
1637,26,active,4553.42
1638,52,active,5530.7
1639,69,active,5647.47
1640,53,active,4896.32
1641,34,active,2125.16
1642,36,active,4346.61
1643,75,active,5714.67
1644,64,active,4911.43
1645,37,active,4782.06
1646,19,active,3838.17
1647,61,active,4785.11
1648,59,active,2756.69
1649,45,active,6478.22
1650,36,active,4907.3099999999995
1651,33,active,3198.2799999999997
1652,27,active,4235.01
1653,37,active,4584.51
1654,39,active,4887.66
1655,66,active,3749.87
1656,56,active,4027.32
1657,32,active,4694.5199999999995
1658,70,active,6792.56
1659,38,active,5862.15
1660,43,active,5847.57
1661,31,active,2998.15
1662,72,active,5491.06
1663,34,active,3077.18
1664,54,active,4878.8
1665,73,active,6152.3
1666,48,active,5796.78
1667,51,active,6036.3
1668,52,active,2792.5699999999997
1669,19,active,3805.83
1670,37,active,5394.85
1671,19,active,4944.99
1672,19,active,6076.29
1673,71,active,3392.8399999999997
1674,29,active,4768.45
1675,19,active,4885.12
1676,47,active,4781.43
1677,38,active,5525.36
1678,40,active,3720.77
1679,23,active,3889.44
1680,57,active,4071.83
1681,69,active,5254.15
1682,28,active,6253.33
1683,56,active,2798.2599999999998
1684,19,active,3759.95
1685,50,active,4229.42
1686,59,active,4142.37
1687,65,active,6342.57
1688,28,active,4277.63
1689,46,active,3739.31
1690,69,active,3956.93
1691,50,active,4370.99
1692,21,active,7462.35
1693,27,active,5209.6900000000005
1694,47,active,3326.21
1695,69,active,5245.57
1696,75,active,5268.29
1697,28,active,5400.83
1698,24,active,5246.3
1699,73,active,3787.54
1700,53,active,5068.82
1701,58,active,5019.09
1702,68,active,2381.73
1703,72,active,4848.13
1704,25,active,5803.21
1705,25,active,6107.75
1706,41,active,6237.11
1707,22,active,3934.45
1708,59,active,3079.7
1709,30,active,5755.03
1710,37,active,1871.31
1711,34,active,4630.55
1712,56,active,3713.11
1713,32,active,4249.01
1714,65,active,5044.25
1715,60,active,5847.58
1716,55,active,2456.36
1717,64,active,6737.2300000000005
1718,35,active,5047.72
1719,68,active,3257.26
1720,62,active,4166.17
1721,42,active,5450.46
1722,68,active,5116.71
1723,33,active,3178.38
1724,27,active,6132.24
1725,40,active,5619.41
1726,50,active,3501.13
1727,49,active,3734.59
1728,52,active,2488.2400000000002
1729,57,active,2882.59
1730,57,active,4223.44
1731,61,active,5727.91
1732,40,active,4794.37
1733,23,active,4899.14
1734,66,active,3836.34
1735,58,active,3920.08
1736,38,active,7422.16
1737,31,active,4307.38
1738,67,active,4614.14
1739,58,active,6036.09
1740,19,active,6670.16
1741,26,active,4502.23
1742,70,active,4855.28
1743,24,active,5396.33
1744,30,active,7737.35
1745,56,active,6212.08
1746,54,active,2917.0699999999997
1747,24,active,4687.81
1748,71,active,5336.36
1749,50,active,4292.54
1750,65,active,5483.09
1751,33,active,4263.6
1752,30,active,3030.06
1753,43,active,3819.21
1754,28,active,3942.65
1755,69,active,2363.86
1756,19,active,5910.33
1757,70,active,7903.34
1758,56,active,6680.99
1759,60,active,7713.06
1760,40,active,4883.53
1761,40,active,4407.78
1762,42,active,5205.36
1763,46,active,6123.62
1764,53,active,3997.52
1765,42,active,4613.57
1766,69,active,6874.2
1767,20,active,5391.92
1768,19,active,6126.53
1769,23,active,4124.73
1770,66,active,9134.33
1771,35,active,3650.7400000000002
1772,23,active,5953.55
1773,37,active,4398.11
1774,25,active,4522.26
1775,51,active,4557.82
1776,32,active,4919.75
1777,56,active,4298.26
1778,71,active,5791.53
1779,19,active,4049.06
1780,71,active,5485.14
1781,48,active,4835.57
1782,37,active,8141.19
1783,56,active,4991.32
1784,47,active,4503.33
1785,36,active,4283.49
1786,47,active,6316.7
1787,57,active,4489.38
1788,39,active,3620.73
1789,73,active,3182.79
1790,62,active,5935.11
1791,67,active,3761.7599999999998
1792,54,active,5452.56
1793,33,active,6407.14
1794,26,active,4756.46
1795,69,active,6858.3
1796,53,active,3385.21
1797,74,active,6162.98
1798,62,active,3271.19
1799,42,active,3384.81
1800,65,active,5019.86
1801,69,active,5950.48
1802,67,active,4310.05
1803,51,active,4374.26
1804,59,active,4951.63
1805,60,active,3109.4
1806,48,active,4752.84
1807,72,active,3276.12
1808,43,active,4182.21
1809,44,active,3767.4300000000003
1810,70,active,2952.49
1811,59,active,4322.36
1812,30,active,6087.37
1813,60,active,5511.41
1814,26,active,4639.17
1815,29,active,7120.44
1816,65,active,6457.52
1817,54,active,3880.6
1818,31,active,3722.39
1819,46,active,4823.66
1820,51,active,5639.1900000000005
1821,45,active,6333.14
1822,76,active,7935.39
1823,59,active,6011.87
1824,71,active,4894.12
1825,53,active,7460.83
1826,44,active,2871.69
1827,33,active,5045.01
1828,19,active,4128.7699999999995
1829,56,active,6165.62
1830,27,active,3594.77
1831,35,active,3973.21
1832,51,active,6116.63
1833,60,active,7753.35
1834,60,active,4130.88
1835,49,active,7067.67
1836,60,active,4828.05
1837,70,active,5592.22
1838,27,active,4008.71
1839,59,active,3489.64
1840,45,active,4908.19
1841,59,active,6662.6
1842,61,active,4033.63
1843,25,active,7381.32
1844,46,active,4359.7
1845,31,active,5963.71
1846,75,active,3702.5200000000004
1847,39,active,4288.1
1848,27,active,5055.8099999999995
1849,65,active,7699.22
1850,43,active,5628.21
1851,70,active,6766.7
1852,54,active,5844.03
1853,38,active,4696.65
1854,19,active,6255.86
1855,66,active,5898.74
1856,48,active,6655.4400000000005
1857,33,active,5743.31
1858,20,active,6324.28
1859,58,active,6293.39
1860,55,active,5020.32
1861,70,active,6773.39
1862,69,active,3253.41
1863,53,active,4170.51
1864,75,active,3137.85
1865,19,active,5021.5599999999995
1866,24,active,5068.1
1867,56,active,5077.58
1868,74,active,3602.27
1869,32,active,5509.41
1870,40,active,4010.31
1871,44,active,5467.28
1872,68,active,6388.9
1873,62,active,7671.12
1874,25,active,3902.58
1875,58,active,5969.41
1876,65,active,7129.64
1877,37,active,2975.56
1878,51,active,5800.099999999999
1879,63,active,4096.65
1880,53,active,5779.97
1881,33,active,5306.91
1882,35,active,5163.39
1883,71,active,5010.2
1884,21,active,4488.21
1885,65,active,3703.4900000000002
1886,30,active,3806.9900000000002
1887,69,active,5454.38
1888,55,active,9506.2
1889,32,active,5917.7699999999995
1890,67,active,2730.84
1891,71,active,10017.41
1892,53,active,3419.39
1893,42,active,5242.18
1894,54,active,4253.57
1895,32,active,5005.89
1896,68,active,3904.08
1897,23,active,3766.8
1898,61,active,4204.09
1899,63,active,5563.6
1900,61,active,4599.78
1901,68,active,6034.25
1902,40,active,4986.89
1903,57,active,6349.05
1904,60,active,4170.18
1905,32,active,7905.04
1906,71,active,5137.01
1907,28,active,4514.28
1908,45,active,4452.55
1909,60,active,5997.28
1910,58,active,2837.56
1911,73,active,1603.98
1912,65,active,6130.86
1913,64,active,3527.17
1914,20,active,4402.0199999999995
1915,27,active,7758.12
1916,32,active,5604.17
1917,58,active,5262.01
1918,68,active,3966.34
1919,61,active,5224.37
1920,49,active,5339.66
1921,27,active,6478.5
1922,62,active,3237.7000000000003
1923,38,active,2423.79
1924,42,active,4894.15
1925,41,active,4111.33
1926,60,active,5168.39
1927,68,active,4798.76
1928,47,active,5356.37
1929,42,active,4767.44
1930,59,active,4518.48
1931,56,active,6129.09
1932,32,active,4747.9
1933,69,active,5717.34
1934,65,active,4496.21
1935,38,active,8452.63
1936,53,active,4888.01
1937,74,active,4634.55
1938,38,active,2883.62
1939,75,active,4410.13
1940,36,active,5518.06
1941,21,active,3870.58
1942,33,active,5407.39
1943,25,active,4398.72
1944,46,active,4544.71
1945,38,active,7249.35
1946,44,active,5173.93
1947,30,active,4134.82
1948,27,active,5064.26
1949,50,active,3913.7
1950,28,active,5075.82
1951,64,active,6681.3
1952,69,active,5410.09
1953,38,active,7712.53
1954,67,active,2781.08
1955,53,active,4662.84
1956,43,active,8449.7
1957,50,active,5287.15
1958,50,active,4645.28
1959,68,active,7089.92
1960,54,active,4899.46
1961,34,active,2474.04
1962,25,active,3928.25
1963,58,active,4936.71
1964,23,active,3034.96
1965,59,active,3493.7599999999998
1966,44,active,5477.63
1967,68,active,4047.9
1968,67,active,5595.79
1969,46,active,7448.27
1970,33,active,3491.4300000000003
1971,22,active,5728.68
1972,47,active,5658.91
1973,64,active,4234.31
1974,55,active,3824.67
1975,58,active,3572.85
1976,50,active,3581.4300000000003
1977,62,active,4800.38
1978,42,active,5280.87
1979,31,active,4528.67
1980,22,active,5671.81
1981,23,active,3475.0
1982,74,active,3494.31
1983,42,active,6162.05
1984,54,active,4327.84
1985,54,active,3135.6499999999996
1986,55,active,5028.72
1987,52,active,5595.28
1988,28,active,2898.94
1989,60,active,3634.69
1990,68,active,4219.36
1991,41,active,5792.3
1992,30,active,4709.5599999999995
1993,56,active,4639.5
1994,21,active,4395.0
1995,61,active,1342.45
1996,19,active,5415.43
1997,25,active,4244.82
1998,39,active,3166.51
1999,64,active,5437.91
2000,73,active,3928.56
2001,23,active,5584.83
2002,19,active,4560.24
2003,56,active,1732.69
2004,45,active,5295.74
2005,67,active,7703.61
2006,23,active,4931.91
2007,70,active,3644.62
2008,74,active,4188.31
2009,65,active,5542.7699999999995
2010,43,active,6770.03
2011,24,active,3703.42
2012,31,active,4240.35
2013,50,active,6064.43
2014,74,active,4355.04
2015,19,active,5914.26
2016,36,active,5271.86
2017,54,active,6429.86
2018,45,active,5958.24
2019,58,active,7929.37
2020,48,active,4284.7300000000005
2021,76,active,4104.59
2022,63,active,4884.87
2023,44,active,4461.68
2024,72,active,4296.15
2025,63,active,2754.18
2026,71,active,6114.88
2027,50,active,7250.03
2028,62,active,3183.5299999999997
2029,66,active,5158.6
2030,45,active,2947.2799999999997
2031,24,active,6543.03
2032,29,active,4694.3
2033,34,active,4264.41
2034,69,active,4615.79
2035,51,active,3938.26
2036,29,active,2624.7
2037,51,active,2169.29
2038,52,active,5149.68
2039,25,active,4112.5
2040,47,active,4449.69
2041,68,active,5155.72
2042,26,active,3745.13
2043,59,active,5967.86
2044,59,active,2875.15
2045,23,active,6222.17
2046,50,active,3760.15
2047,53,active,4996.7699999999995
2048,74,active,7081.49
2049,31,active,3692.87
2050,72,active,5582.9
2051,64,active,5341.21
2052,48,active,3693.69
2053,33,active,2525.4
2054,60,active,2066.9700000000003
2055,35,active,3490.27
2056,27,active,3866.81
2057,20,active,4361.16
2058,21,active,4060.8199999999997
2059,30,active,3520.87
2060,46,active,6223.93
2061,61,active,6966.07
2062,26,active,5421.84
2063,64,active,5487.8
2064,74,active,3856.31
2065,66,active,4316.37
2066,23,active,4496.66
2067,74,active,3267.14
2068,40,active,4092.46
2069,55,active,3273.0
2070,74,active,6704.87
2071,76,active,4227.92
2072,63,active,5866.54
2073,46,active,5057.97
2074,35,active,5425.63
2075,46,active,6357.59
2076,53,active,3738.54
2077,22,active,5846.6
2078,27,active,6288.33
2079,52,active,6713.29
2080,71,active,6211.75
2081,47,active,4790.2300000000005
2082,25,active,4445.33
2083,49,active,4169.18
2084,41,active,2961.45
2085,57,active,6199.57
2086,23,active,4317.37
2087,35,active,4211.22
2088,26,active,5113.17
2089,26,active,5790.42
2090,35,active,7316.55
2091,38,active,6648.5599999999995
2092,26,active,2894.89
2093,73,active,3774.1
2094,44,active,2442.28
2095,39,active,6054.5199999999995
2096,60,active,4372.75
2097,70,active,2716.07
2098,29,active,2795.7599999999998
2099,67,active,6475.9
2100,29,active,3707.31
2101,56,active,4391.76
2102,73,active,4617.75
2103,55,active,7022.62
2104,34,active,4247.89
2105,71,active,4276.32
2106,28,active,2548.61
2107,34,active,4593.72
2108,75,active,5520.8
2109,58,active,5894.0599999999995
2110,22,active,3329.97
2111,52,active,5637.5
2112,45,active,5141.4800000000005
2113,36,active,2805.37
2114,42,active,4384.9
2115,57,active,4932.73
2116,57,active,5702.16
2117,52,active,4153.28
2118,30,active,4032.86
2119,40,active,3670.1499999999996
2120,66,active,5434.25
2121,27,active,5751.11
2122,32,active,3063.48
2123,30,active,4992.3
2124,51,active,5678.36
2125,54,active,6259.34
2126,63,active,5960.79
2127,58,active,5282.17
2128,72,active,5050.79
2129,32,active,3021.49
2130,42,active,3530.46
2131,49,active,3811.2200000000003
2132,41,active,4804.65
2133,38,active,4999.53
2134,54,active,5094.87
2135,74,active,4597.52
2136,24,active,8359.14
2137,69,active,4847.96
2138,72,active,2963.57
2139,40,active,4832.8
2140,55,active,5576.54
2141,71,active,3953.37
2142,41,active,3160.28
2143,58,active,4009.38
2144,74,active,7108.15
2145,33,active,6071.66
2146,54,active,4449.3099999999995
2147,44,active,7349.46
2148,32,active,4633.93
2149,60,active,5608.2
2150,70,active,3451.51
2151,26,active,3520.2000000000003
2152,61,active,5216.0
2153,50,active,3394.5699999999997
2154,38,active,5909.64
2155,50,active,5547.39
2156,42,active,4655.0
2157,26,active,4243.28
2158,47,active,4556.91
2159,56,active,5078.21
2160,67,active,4163.21
2161,68,active,6675.17
2162,58,active,2483.7599999999998
2163,28,active,4230.74
2164,20,active,5092.24
2165,61,active,4233.6900000000005
2166,71,active,4694.73
2167,56,active,5708.7
2168,56,active,4820.6
2169,33,active,3165.14
2170,76,active,4153.71
2171,20,active,4648.05
2172,40,active,5984.92
2173,43,active,5175.83
2174,48,active,5158.13
2175,58,active,4138.84
2176,75,active,5177.06
2177,35,active,4665.82
2178,64,active,4123.14
2179,71,active,3754.25
2180,42,active,4675.13
2181,44,active,4587.63
2182,49,active,5486.26
2183,50,active,6228.5
2184,30,active,3102.37
2185,36,active,4730.58
2186,25,active,3783.99
2187,21,active,3500.3
2188,58,active,5004.37
2189,33,active,5880.76
2190,54,active,3738.5299999999997
2191,45,active,3730.24
2192,26,active,5549.09
2193,35,active,5886.34
2194,70,active,7036.64
2195,47,active,3986.34
2196,39,active,4435.22
2197,67,active,4124.07
2198,47,active,4384.55
2199,68,active,5412.36
2200,48,active,7345.41
2201,50,active,4980.95
2202,22,active,6454.32
2203,47,active,5198.29
2204,31,active,3050.58
2205,60,active,6050.37
2206,36,active,3351.27
2207,65,active,4399.15
2208,57,active,3966.74
2209,60,active,5678.86
2210,64,active,2825.14
2211,39,active,4768.11
2212,36,active,4567.62
2213,73,active,3149.75
2214,24,active,2969.06
2215,75,active,7473.1
2216,70,active,3033.59
2217,20,active,3331.0499999999997
2218,59,active,2755.84
2219,63,active,4676.83
2220,66,active,4188.9
2221,58,active,2265.66
2222,33,active,5142.69
2223,25,active,5765.88
2224,22,active,4845.07
2225,67,active,5117.79
2226,62,active,4705.6900000000005
2227,51,active,4982.67
2228,43,active,3697.77
2229,27,active,6317.55
2230,33,active,4161.94
2231,53,active,5902.84
2232,26,active,2856.87
2233,50,active,4541.5
2234,50,active,2218.32
2235,66,active,2157.2799999999997
2236,30,active,2853.4700000000003
2237,64,active,2856.31
2238,30,active,4051.12
2239,66,active,4774.39
2240,19,active,4304.7
2241,54,active,4449.03
2242,47,active,4610.63
2243,21,active,4650.38
2244,63,active,5791.16
2245,55,active,5189.86
2246,26,active,5138.98
2247,52,active,5335.3
2248,31,active,4243.84
2249,62,active,3323.4
2250,69,active,3611.62
2251,56,active,4349.45
2252,37,active,7347.32
2253,21,active,9087.33
2254,46,active,4487.77
2255,22,active,4581.49
2256,58,active,7428.04
2257,42,active,2354.09
2258,60,active,6176.97
2259,52,active,5793.33
2260,59,active,3110.11
2261,31,active,4693.0
2262,72,active,3067.41
2263,35,active,3407.75
2264,24,active,3532.98
2265,73,active,5111.38
2266,30,active,5009.07
2267,74,active,3969.18
2268,42,active,5502.18
2269,60,active,5682.66
2270,55,active,4802.94
2271,72,active,3060.13
2272,66,active,4010.72
2273,71,active,3117.59
2274,56,active,3828.91
2275,20,active,4712.62
2276,66,active,5628.61
2277,75,active,5659.79
2278,22,active,5640.87
2279,66,active,4600.12
2280,61,active,6248.75
2281,59,active,6735.0199999999995
2282,25,active,6271.49
2283,40,active,1730.12
2284,34,active,2727.95
2285,68,active,3518.67
2286,31,active,4891.68
2287,20,active,4352.43
2288,51,active,2939.82
2289,51,active,3790.93
2290,69,active,5729.05
2291,43,active,4916.6900000000005
2292,32,active,3133.07
2293,25,active,5264.29
2294,54,active,5015.86
2295,69,active,4346.77
2296,75,active,4457.09
2297,28,active,5251.01
2298,34,active,3940.49
2299,64,active,3005.1
2300,53,active,4554.54
2301,70,active,3814.59
2302,30,active,2280.91
2303,19,active,4183.6
2304,72,active,4070.5299999999997
2305,55,active,4519.07
2306,50,active,5411.39
2307,76,active,4284.0
2308,24,active,4988.02
2309,40,active,5731.52
2310,45,active,5306.97
2311,26,active,5246.51
2312,68,active,1861.5500000000002
2313,63,active,4094.68
2314,44,active,6859.12
2315,67,active,4345.31
2316,67,active,4533.74
2317,63,active,4330.9
2318,69,active,3368.86
2319,30,active,3129.6
2320,29,active,4971.07
2321,27,active,4534.22
2322,37,active,4222.65
2323,53,active,5464.38
2324,49,active,4301.48
2325,45,active,9853.06
2326,62,active,4699.92
2327,63,active,3602.13
2328,22,active,7570.7
2329,33,active,7496.98
2330,59,active,6864.44
2331,46,active,5000.49
2332,50,active,3384.62
2333,70,active,5468.66
2334,37,active,4645.35
2335,32,active,3933.9700000000003
2336,41,active,5699.87
2337,44,active,4438.38
2338,76,active,4582.12
2339,64,active,4945.37
2340,56,active,3721.61
2341,41,active,6331.0
2342,52,active,3198.2200000000003
2343,41,active,4222.05
2344,60,active,5752.26
2345,33,active,5287.71
2346,22,active,3446.0
2347,39,active,4116.84
2348,75,active,7575.27
2349,75,active,3214.42
2350,63,active,5502.14
2351,45,active,5220.48
2352,24,active,4643.38
2353,45,active,5638.25
2354,45,active,3879.09
2355,27,active,6729.44
2356,32,active,4557.7
2357,19,active,3935.3
2358,42,active,7719.24
2359,72,active,6677.51
2360,20,active,3152.48
